Tipo_Muerte,Zona,Subzona,Distrito,Circuito,Cod._Subcircu,Subcircuito,Codigo_Provincia,Codigo_Provincia_2,Codigo_Canton,Codigo_Canton_2,Coord_Y,Coord_X,Coord_Y_Rev,Coord_X_Rev,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Presunta_Motivacion,Presunta_Motivacion_Obs,Probable_Causa,Edad,Medida_Edad,Sexo,Genero,Etnia,Estado_Civil,Nacionalidad,Discapacidad,Profesion,Instruccion,Antecedentes,Anio_i,Mes_i,Hora,Rango_Edad,Mecanismo,Parroquia,Dia_Semana
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,9,GUAYAQUIL,901,-2.1826,-80.0829,"-2,1826",-80.0829,URBANO,RÍO,PÚBLICO,2024-04-20,10:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,MUJER,FEMENINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SI,2024,1,10,18-26,Arma de Fuego,PROGRESO,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S02,NUEVO GUAYAQUIL 2,GUAYAS,9,GUAYAQUIL,901,-2.11079,-79.96619,"-2,11079",-79.96619,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-20,23:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,23,36-45,Arma de Fuego,NUEVO GUAYAQUIL,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,MARTHA DE ROLDÓS,09D06C02S06,MARTHA DE ROLDÓS 6,GUAYAS,9,GUAYAQUIL,901,-2.19822,-79.89559,"-2,19822",-79.89559,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-21,00:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,0,27-35,Arma de Fuego,MARTHA DE ROLDÓS,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,UNIÓN DE BANANEROS,09D01C02S01,UNIÓN DE BANANEROS 1,GUAYAS,9,GUAYAQUIL,901,-2.27145,-79.88001,"-2,27145",-79.88001,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-21,01:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,PRIMARIA,SI,2024,1,1,27-35,Arma de Fuego,UNIÓN DE BANANEROS,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SALINAS,09D04C03S01,SALINAS 1,GUAYAS,9,GUAYAQUIL,901,-2.20032,-79.91489,"-2,20032",-79.91489,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-21,02:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2024,1,2,36-45,Arma de Fuego,SALINAS,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S01,NUEVA PROSPERINA 1,GUAYAS,9,GUAYAQUIL,901,-2.13002,-79.95299,"-2,13002",-79.95299,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-21,17:56:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,17,18-26,Arma de Fuego,NUEVA PROSPERINA,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S01,NUEVA PROSPERINA 1,GUAYAS,9,GUAYAQUIL,901,-2.13002,-79.95299,"-2,13002",-79.95299,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-21,17:56:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,53,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2024,1,17,46-60,Arma de Fuego,NUEVA PROSPERINA,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S02,FLORESTA 2,GUAYAS,9,GUAYAQUIL,901,-2.25214,-79.88219,"-2,25214",-79.88219,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-21,18:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,18,36-45,Arma de Fuego,FLORESTA,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR NORTE,09D07C03S03,BASTIÓN POPULAR NORTE 3,GUAYAS,9,GUAYAQUIL,901,-2.08505,-79.93405,"-2,08505",-79.93405,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-21,22:25:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2024,1,22,18-26,Arma de Fuego,BASTIÓN POPULAR NORTE,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S01,SUBURBIO 1,GUAYAS,9,GUAYAQUIL,901,-2.23507,-79.94067,"-2,23507",-79.94067,URBANO,VÍA PÚBLICA,PÚBLICO,2024-04-21,22:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,22,18-26,Arma de Fuego,SUBURBIO,Sunday
